id,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,inequality_A,age_text,female_text,edu_text,hhincome_text,emp_text,religious_text,leftright_text,party_text,east_text,immigration_text,inequality_text,prompt_A,sample_no,completion,matched,check_manually,manipulated,matched_new
1268,47,weiblich,einen Hauptschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 47 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hauptschulabschluss. ,Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 47 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, 2017 bei der Bundestagswahl gewählt. Meine Erststimme ging an die Partei meiner W,Erststimme,1,1,NA
1269,64,weiblich,einen Realschulabschluss,berufstätig,niedriges,Westdeutschland,sehr religiös,mittig links,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,NA,Bündnis 90/Die Grünen,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 64 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin sehr religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ,Ich lebe in Westdeutschland. ,,"Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 64 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und mein Zweitstimme ging an die Partei Bü,NA,0,0,NA
1269,64,weiblich,einen Realschulabschluss,berufstätig,niedriges,Westdeutschland,sehr religiös,mittig links,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,NA,Bündnis 90/Die Grünen,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 64 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin sehr religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ,Ich lebe in Westdeutschland. ,,"Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 64 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 [INSERT] meine Zweitstimme gegeben. 

Ja, ",NA,0,0,NA
1272,23,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Andere Partei,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme gab ich der Partei [,NA,0,0,NA
1272,23,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Andere Partei,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1272,23,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Andere Partei,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an [INSERT] gegeben,NA,0,0,NA
1297,39,männlich,einen Hochschulabschluss,berufstätig,hohes,Westdeutschland,überhaupt nicht religiös,NA,mit der Partei FDP,ziemlich stark ,ziemlich stark mit der Partei FDP,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",erleichtern,FDP,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",Ich bin 39 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hochschulabschluss. ,Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich ziemlich stark mit der Partei FDP. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 39 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich ziemlich stark mit der Partei FDP. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, gewählt.,NA,0,0,NA
1301,62,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,NA,,NA,Maßnahmen ergreifen,weder erleichtern noch einschränken,Bündnis 90/Die Grünen,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 62 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. , ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 62 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1301,62,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,NA,,NA,Maßnahmen ergreifen,weder erleichtern noch einschränken,Bündnis 90/Die Grünen,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 62 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. , ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 62 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1305,21,weiblich,Abitur,in Ausbildung,niedriges,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,NA,NAmit der Partei CDU/CSU,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 21 Jahre alt. ,Ich bin weiblich. ,Ich habe Abitur. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin in Ausbildung. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. , ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin in Ausbildung. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1305,21,weiblich,Abitur,in Ausbildung,niedriges,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,NA,NAmit der Partei CDU/CSU,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 21 Jahre alt. ,Ich bin weiblich. ,Ich habe Abitur. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin in Ausbildung. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. , ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin in Ausbildung. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1333,25,weiblich,einen Hochschulabschluss,in Ausbildung,NA,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",einschränken,SPD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",Ich bin 25 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin in Ausbildung. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mäßig mit der Partei CDU/CSU. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 25 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin in Ausbildung. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1340,77,männlich,einen Hochschulabschluss,nicht berufstätig,NA,Westdeutschland,nicht sehr religiös,mittig links,mit der Partei AfD,ziemlich stark ,ziemlich stark mit der Partei AfD,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 77 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hochschulabschluss. ,,Ich bin nicht berufstätig. ,Ich bin nicht sehr religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich ziemlich stark mit der Partei AfD. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 77 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei AfD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, gewählt.,NA,0,0,NA
1344,39,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit der Partei FDP,ziemlich stark ,ziemlich stark mit der Partei FDP,Maßnahmen ergreifen,erleichtern,FDP,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 39 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich ziemlich stark mit der Partei FDP. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 39 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei FDP. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
