"","id_sampleno","completion","matched","check_manually","id","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A","sample_no","completion_1","matched_1","check_manually_1","manipulated_1","matched_new_1","resampled","completion_2","matched_2","check_manually_2","manipulated_2","matched_new_2"
"187","1446_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.","SPD",0,1446,35,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit der Partei SPD","mäßig ","mäßig mit der Partei SPD","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","einschränken","SPD","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 35 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei SPD. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 35 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei SPD. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," gewählt.",NA,0,0,NA,1," bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme ging an die Partei","Erststimme",1,1,NA
"188","1455_5"," meine Stimme der Partei Die Linke gegeben.","Linke",0,1455,64,"weiblich","einen Hochschulabschluss",NA,NA,"Ostdeutschland","überhaupt nicht religiös","stark links","mit der Partei Die Linke","ziemlich stark ","ziemlich stark mit der Partei Die Linke","Maßnahmen ergreifen",NA,"Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 64 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich stark links ein. ","Ich identifiziere mich ziemlich stark mit der Partei Die Linke. ","Ich lebe in Ostdeutschland. ","","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 64 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich stark links ein. Ich identifiziere mich ziemlich stark mit der Partei Die Linke. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme ging an Die Linke","Erststimme Linke",1,1,NA,1," mit meiner Erststimme gewählt und [INSERT] mit meiner Zweitstimme.

Ich","Erststimme",1,1,NA
"189","1461_1"," gewählt und meine Zweitstimme der [INSERT] Partei gegeben.","NA",0,1461,55,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","mittig links","mit der Partei Die Linke",NA,"NAmit der Partei Die Linke","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 55 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 55 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," Partei meine Zweitstimme gegeben.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme gab ich der Partei B",NA,0,0,NA
"190","1461_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei „Die Linke","Linke",0,1461,55,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","mittig links","mit der Partei Die Linke",NA,"NAmit der Partei Die Linke","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 55 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 55 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," 2017 gewählt und meine Zweitstimme der [INSERT] Partei gegeben.",NA,0,0,NA,1," Partei meine Zweitstimme gegeben.",NA,0,0,NA
"191","1541_4"," meine Zweitstimme der Partei Die Linke gegeben.","Linke",0,1541,48,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","mittig links","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","CDU/CSU","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 48 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 48 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [PARTY] ge",NA,0,0,NA,1," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA
"192","1561_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege","Linke",0,1561,22,"männlich","Abitur","berufstätig","mittleres","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 22 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 22 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," gewählt.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der [INSERT",NA,0,0,NA
"193","1569_1"," 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,1569,21,"männlich","einen Realschulabschluss","berufstätig","niedriges","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 21 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] gegeben",NA,0,0,NA,1," tatsächlich im September 2017 bei der Bundestagswahl 2017 gewählt und meine Zweitstimme",NA,0,0,NA
"194","1593_1"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [PARTY].","NA",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der Partei [",NA,0,0,NA
"195","1593_2"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme gab ich der [INSERT","NA",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei [INSERT] gege",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"196","1621_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,1621,43,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 43 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 43 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," meine Stimme abgegeben.",NA,0,0,NA,1," gewählt. Meine Zweitstimme habe ich der Partei [INSERT] gegeben.",NA,0,0,NA
"197","1668_1"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege","Linke",0,1668,64,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Ostdeutschland","etwas religiös","mittig links","mit keiner Partei","","mit keiner Partei","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","erleichtern","Die Linke","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 64 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 64 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"198","1668_3"," bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der SPD gegeben","SPD",0,1668,64,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Ostdeutschland","etwas religiös","mittig links","mit keiner Partei","","mit keiner Partei","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","erleichtern","Die Linke","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 64 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 64 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," gewählt und meine Stimme der Partei [INSERT] gegeben.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
