"","id_sampleno","completion","matched","check_manually","id","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A","sample_no","completion_1","matched_1","check_manually_1","manipulated_1","matched_new_1","resampled"
"357","1541_4"," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,1541,48,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","mittig links","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","CDU/CSU","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 48 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 48 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [PARTY] ge",NA,0,0,NA,1
"358","1541_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege","Linke",0,1541,48,"männlich","einen Realschulabschluss","berufstätig",NA,"Ostdeutschland","überhaupt nicht religiös","mittig links","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","CDU/CSU","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 48 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 48 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"359","1547_1"," nicht gewählt.","nicht",1,1547,84,"männlich","einen Hauptschulabschluss","nicht berufstätig","niedriges","Ostdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 84 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 84 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"360","1547_4"," nicht gewählt, weil ich nicht gewählt habe.","nicht nicht",1,1547,84,"männlich","einen Hauptschulabschluss","nicht berufstätig","niedriges","Ostdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 84 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 84 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4,"partei nicht gewählt.","nicht",1,1,NA,1
"361","1561_1"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege","Linke",0,1561,22,"männlich","Abitur","berufstätig","mittleres","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 22 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 22 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," meine Stimme abgegeben.",NA,0,0,NA,1
"362","1561_3"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.","SPD",0,1561,22,"männlich","Abitur","berufstätig","mittleres","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 22 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 22 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," Jahre gewählt und meine Zweitstimme der Partei gegeben, der ich am meisten z",NA,0,0,NA,1
"363","1561_4"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der [INSERT","NA",0,1561,22,"männlich","Abitur","berufstätig","mittleres","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 22 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 22 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," gewählt.",NA,0,0,NA,1
"364","1569_1"," tatsächlich im September 2017 bei der Bundestagswahl 2017 gewählt und meine Zweitstimme","NA",0,1569,21,"männlich","einen Realschulabschluss","berufstätig","niedriges","Ostdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 21 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] gegeben",NA,0,0,NA,1
"365","1593_1"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der Partei [","NA",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"366","1593_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei [INSERT] gege",NA,0,0,NA,1
"367","1593_4"," bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.","Linke",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und habe meiner Zweitstimme der Partei [INSERT",NA,0,0,NA,1
"368","1593_5"," an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der kleinen Partei Die Partei","NA",0,1593,76,"weiblich","Abitur","nicht berufstätig",NA,"Ostdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Die Linke","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 76 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Ostdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 76 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," party bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei gegeben,",NA,0,0,NA,1
